date,우산,우비,크록스,써큘레이터,에어컨,선풍기,닭가슴살,방향제,텀블러,보조배터리,사과,탄산수,텐트,자전거,무선청소기,에어프라이어,모기퇴치제,캡슐세제,매트리스,전신거울,칫솔,청바지,우산꽃이,신발건조기,우산비닐,물받이,옷걸이,장갑,모기장,원피스,담요,라면,스마트폰,핸드폰케이스,그립톡,요가매트,샴푸,덤벨
2022-07-24,21.79914,12.81162,63.22437,21.69727,13.2273,17.42715,61.46413,37.69266,62.09606,44.91278,22.32765,65.60924,84.79758,61.36979,93.33268,62.78425,53.73961,67.10208,93.32284,66.85917,34.92231,48.45319,16.56804,16.05865,8.87772,20.41884,56.94659,1.76635,43.15009,85.31326,18.8131,42.7887,22.1406,81.46722,37.55855,72.72936,48.18609,86.37782
2022-07-25,14.03428,7.9879,59.04244,24.2427,19.3537,19.78699,79.6937,41.56936,65.84772,52.60234,29.26461,73.10924,74.87797,64.12024,73.06716,57.40477,72.94552,69.18238,87.02787,68.39182,35.59322,44.55604,16.8639,11.0515,11.55778,36.12565,50.54095,2.29625,48.12847,74.83725,17.87422,39.76047,23.88947,72.13257,35.3599,81.37502,49.36724,98.47775
2022-07-26,11.60128,6.09971,55.17786,27.90588,22.07043,21.20395,77.66507,40.72863,67.82868,52.70914,25.59844,65.5042,72.15044,60.74998,48.00859,55.38658,61.49584,64.68311,77.60791,65.39315,34.81638,43.75251,15.97633,10.8369,9.38023,36.64921,47.46694,2.38948,42.8289,76.98212,17.66164,36.85201,23.05001,73.43594,34.04072,82.75465,45.69121,98.24355
2022-07-27,10.52571,5.6793,55.54663,26.26684,20.43819,20.84672,68.20751,46.38019,64.82957,53.12922,27.94191,68.13025,66.4944,63.5779,52.78211,50.06395,58.91043,72.85921,75.5508,61.77254,33.15677,42.34632,11.83431,9.72818,10.88777,34.03141,46.88304,2.21775,32.67449,78.05079,17.30735,39.00769,22.77019,73.65938,33.1517,76.01747,47.3183,99.60967
2022-07-28,10.68675,5.64242,52.37318,24.10181,20.83195,19.14424,62.94752,44.51191,64.8517,45.78141,26.19509,61.40756,60.824,58.52638,45.31433,50.67509,53.09325,66.03773,66.88399,65.23767,32.9096,36.82201,13.60946,12.16022,6.86767,31.15183,41.43912,2.25209,28.44966,68.98965,17.32506,39.74337,25.07869,67.32869,32.72153,74.59186,44.57032,95.31615
2022-07-29,9.61693,6.26936,54.5093,27.40337,29.5519,19.31821,52.06671,42.45679,59.74988,39.84336,22.50017,59.11764,56.99109,57.90656,39.83795,46.75241,52.07756,50.4596,59.29631,55.88627,27.70127,34.61229,12.13017,8.54792,5.52763,31.15183,41.0613,2.01167,21.47004,66.87864,15.67759,36.62959,20.81147,66.24875,30.01625,64.52057,39.53236,79.43013
2022-07-30,10.8248,8.68122,72.35964,27.12158,36.60221,20.63159,43.43503,33.58243,58.6764,37.84264,18.92027,57.56302,63.10651,52.43666,47.87192,54.66173,39.24284,55.73294,71.95368,54.13149,28.01906,36.13901,8.28402,9.22746,8.0402,22.2513,41.25021,1.61915,18.57936,68.80526,14.24269,35.58597,19.93704,70.19612,31.01041,62.63508,36.85669,72.52146
2022-07-31,27.26331,22.0534,76.87647,27.54895,28.19243,21.64749,54.46016,32.695,63.56795,47.86756,20.71741,62.73109,75.26557,50.96459,61.7825,67.88658,36.65743,56.55539,84.93705,60.0844,33.56285,36.62113,20.71005,14.48497,36.85092,31.15183,47.84475,1.5063,19.35762,77.18532,16.75819,43.13088,22.94508,81.67825,33.38112,75.94849,46.77594,74.08274
2022-08-01,26.21649,16.71337,73.91124,28.92499,29.06135,19.31555,78.49897,40.58851,65.99158,46.64293,28.25821,71.23949,74.87797,55.1871,57.65326,60.62393,50.23084,57.81325,82.87994,63.6828,38.29449,35.25512,22.78106,16.80972,25.46063,35.07853,50.23183,2.1834,20.17294,68.56444,17.20106,43.31907,26.51276,79.05908,35.44594,84.4332,49.57213,89.1491
2022-08-02,30.59358,19.96607,72.73468,25.66101,25.07974,17.86805,71.33865,43.39093,78.66312,46.82093,27.46747,66.59663,70.85845,50.84837,52.58688,63.62279,44.69067,47.4117,68.86241,61.57263,35.62853,36.07874,25.44378,17.52503,32.83082,39.52879,43.94641,2.09508,18.71525,69.78739,20.28343,43.21642,24.58901,84.42154,35.47462,83.83536,46.05279,90.39812
2022-08-03,26.20499,15.81354,68.44488,24.9002,24.86416,19.03667,66.98472,41.52265,72.27755,55.32929,27.76939,64.93697,81.75423,56.388,55.35923,59.65747,49.58448,53.50749,71.20053,63.57174,35.41666,36.88228,20.4142,19.45636,22.78056,42.93193,41.8341,2.4827,18.60407,72.73,19.66341,49.5124,31.75935,100,35.46506,77.94895,47.78835,90.04683
2022-08-04,16.42701,8.2313,61.53103,24.27088,27.95706,22.25438,60.89884,38.67351,65.21691,44.83446,26.52577,65.71428,78.53861,55.76818,48.19406,57.45451,46.90674,45.76681,72.51573,57.99644,34.25141,39.17235,13.60946,12.37482,10.88777,34.81675,42.31495,2.47779,18.73996,69.83631,18.6891,48.36612,30.08044,95.58093,32.78845,73.74108,46.55899,85.1288
2022-08-05,13.64891,7.79613,55.39737,26.86328,30.15684,18.74053,52.29924,35.73096,68.74723,41.77999,24.66393,59.20168,68.86304,51.77035,47.5693,56.00483,40.07386,42.42864,59.4312,54.88671,29.34322,37.08316,14.79289,11.40915,13.06532,27.74869,39.12072,1.99695,16.59048,66.96519,16.95305,37.50213,28.71633,75.74478,29.62431,72.66038,39.32746,76.81498
2022-08-06,12.303,8.17229,55.72851,27.44563,38.38183,18.15622,43.09024,33.20878,57.95706,38.73976,21.48659,56.97478,69.48033,52.51413,47.19836,57.48294,36.56509,37.30043,60.72392,56.70812,28.68997,38.58979,13.01775,10.0143,7.03517,21.46596,39.61875,1.45233,20.12353,70.71683,15.00442,35.58597,29.17103,71.95878,28.81177,66.36008,35.2296,71.15534
2022-08-07,16.62256,11.58725,58.15814,28.95787,40.34844,19.93041,54.96933,35.07706,61.50951,42.65574,25.15275,69.2647,78.78265,55.22584,61.33346,65.78311,35.36472,60.90953,69.78417,64.12705,36.28177,40.07633,14.49704,13.30472,6.53266,26.17801,49.39034,1.68784,22.273,78.17497,17.55535,40.68434,26.16299,81.31827,31.97591,77.3741,46.71568,75.87822
2022-08-08,43.32796,46.93907,64.82865,26.0649,32.41382,18.65554,76.64675,41.24241,65.78131,46.20149,32.80138,71.93277,75.23686,47.29216,62.04607,66.41557,35.54939,72.13352,70.13264,62.30564,38.02966,38.0474,36.09467,41.27324,65.82914,61.51832,45.71526,2.57102,20.80296,70.05832,21.57661,44.10607,30.57012,78.16534,32.88404,85.14601,48.63203,82.63075
2022-08-09,53.01967,59.14589,69.90492,20.49499,22.89315,16.66887,72.00016,42.64362,65.53784,45.54645,29.31493,62.7731,61.28337,46.90478,47.54978,62.3934,31.76361,62.31253,66.9964,57.46334,34.07485,36.94254,46.74556,57.93991,84.42211,100,43.51708,2.42382,17.71463,69.30197,19.45084,42.5834,29.94053,73.93247,32.86492,65.14141,48.7405,88.64168
2022-08-10,40.40032,27.99085,57.80693,15.93951,17.65546,13.21478,67.27739,44.51191,65.55998,46.50053,33.14643,65.42016,65.83405,47.02874,50.92737,64.74559,29.63988,54.81373,64.10746,60.70635,35.82274,41.22137,32.84023,45.49356,37.35343,78.79581,42.96754,2.49742,18.24583,66.5174,18.79539,37.84431,30.95487,77.17229,33.93557,65.23338,48.42714,84.93364
2022-08-11,46.8883,28.97182,59.47895,12.0556,15.42268,11.38349,64.46297,59.92526,63.26914,44.28622,30.17036,56.32352,62.61843,45.54892,51.38617,65.49886,35.73407,53.41074,61.88174,59.41803,35.50494,43.14985,48.22485,42.4535,43.88609,64.65968,43.311,2.39929,18.04817,63.30385,20.124,40.83832,31.44456,78.47567,32.00458,64.77351,50.1386,89.69555
2022-08-12,19.72851,13.77784,46.74502,11.18677,15.46448,10.09269,51.58962,63.33489,59.69455,39.62976,24.03853,52.31092,55.78524,48.55504,48.04763,56.81495,29.91689,51.33043,54.33902,55.86406,31.67372,39.83527,19.52662,47.2103,22.27805,44.24083,38.65704,2.35022,15.39221,57.30197,16.1736,37.38237,26.33788,68.33416,30.55157,55.41503,41.00277,76.77595
2022-08-13,26.99873,20.21684,56.85364,10.43535,14.27,10.25736,46.28553,43.90471,51.96989,36.83873,21.65911,51.49159,62.87683,46.46315,46.65169,58.26463,22.62234,46.73439,58.61061,52.13238,26.83615,42.14543,21.30177,21.63805,29.14572,33.50785,38.27923,1.58971,15.45398,60.02257,16.31532,41.23182,26.89751,70.97815,32.10018,55.53,38.03784,77.36143
2022-08-14,22.91498,13.05502,53.82946,14.70905,16.78215,13.15104,47.88517,42.22326,57.28198,36.96689,22.30608,54.64285,72.15044,48.11342,64.99414,69.98294,26.8698,41.31591,68.13174,63.63838,31.55014,43.14985,14.49704,20.56509,12.56281,29.58115,43.75751,1.60934,16.40518,61.31326,14.95128,40.82121,27.59706,75.44687,31.10601,59.255,42.40086,73.49726
2022-08-15,24.22063,12.72311,53.03421,13.04654,17.53888,13.54811,56.87367,37.83278,60.82337,43.89462,28.60326,61.65966,74.79184,53.74602,71.64193,73.22342,26.68513,51.8626,71.83003,67.61439,42.62005,40.77942,15.08875,17.02432,16.41541,28.79581,52.72196,1.86448,15.79987,66.111,19.32683,39.19589,26.12801,87.21449,30.15964,77.85697,53.06737,85.94847
2022-08-16,26.19924,12.10355,47.04104,12.68022,15.79445,9.50837,71.495,46.09995,67.57414,46.42933,35.57616,63.65546,70.81538,52.48314,57.67278,67.0125,28.43951,56.45863,86.91546,61.99466,40.88983,38.20811,25.44378,18.4907,26.80067,43.45549,43.67164,2.51214,17.2205,59.37911,22.78122,43.02822,34.66246,85.88629,35.90478,83.3295,54.98372,88.01717
2022-08-17,19.46393,9.48517,44.05072,10.6326,12.98752,8.02103,71.69947,46.66043,68.41522,46.71413,35.46114,62.92016,67.92994,54.28837,58.49277,58.46361,28.07017,50.65312,75.31474,61.75033,36.77612,44.87746,27.51479,15.80829,21.94304,42.67015,45.3031,2.62499,17.81346,58.79962,22.72807,44.99572,31.89926,82.62164,34.49001,82.15681,56.00819,92.58391
2022-08-18,12.51581,6.11447,38.24193,8.77283,11.10011,6.60141,67.1531,41.56936,64.47543,43.7807,38.42283,61.93277,61.91501,56.82187,54.05115,54.54093,28.43951,55.20077,74.1232,58.66281,34.51624,44.05383,15.97633,12.41058,13.56783,34.55497,46.69414,2.74765,19.32056,58.31796,25.61558,43.74679,32.28401,78.56256,34.44221,76.06346,50.40376,96.8384
2022-08-19,22.32255,10.94556,35.25412,8.33137,10.32578,5.51512,54.94928,39.84119,58.97521,40.54823,32.57853,52.7521,59.02957,52.18873,57.49707,68.29164,26.22345,50.41122,64.93929,54.48689,30.01412,42.14543,18.93491,16.70243,15.57788,36.12565,40.04808,2.26681,17.97405,56.10912,25.58015,39.69204,30.36026,68.6569,33.88777,63.99172,41.20766,83.2943
2022-08-20,17.3933,7.12494,36.76182,10.23341,12.36718,6.96528,44.93445,34.46987,56.21956,37.70024,26.97146,59.43277,61.19724,55.22584,62.06559,70.82859,22.62234,45.47653,75.19109,57.59662,30.49081,46.78585,21.59763,14.41344,13.90284,29.84293,42.43517,1.83013,16.57813,54.92003,18.12223,36.85201,25.28856,75.86891,33.63923,65.00344,39.42388,77.90788
2022-08-21,12.55607,5.05974,37.63985,11.17738,11.24529,8.13258,57.99623,37.78608,62.08499,42.00783,33.15361,62.47899,74.00229,63.7561,81.29636,82.35503,27.79316,52.05611,82.45278,65.34873,37.42937,51.34592,18.34319,19.92131,5.52763,22.2513,54.5595,1.8792,18.28289,61.76857,22.48007,39.4183,21.93074,80.25074,36.43055,77.87997,48.01735,87.93911
2022-08-22,13.17726,5.51703,35.90386,11.0177,12.63116,7.62396,78.32257,43.85801,69.68791,56.37593,42.19682,63.21428,69.65259,60.64151,72.12026,76.9187,37.76546,54.62022,86.76933,65.59306,36.0346,43.91321,18.63905,20.02861,11.22278,39.00523,50.12879,2.53667,16.80049,56.38758,24.12754,40.11976,28.57642,80.28798,36.65997,88.02023,52.18753,83.60655
2022-08-23,21.55182,8.03215,44.47092,8.23275,10.09481,6.47658,81.97891,43.01728,69.58831,60.68351,41.00352,60.67226,66.20729,58.26295,52.77235,65.44911,28.62419,51.76584,80.53057,59.24033,35.73446,47.7501,22.18934,20.95851,17.58793,37.43455,45.3718,2.72803,15.1575,56.82784,31.58547,48.94781,31.89926,84.69463,34.54736,82.13382,50.95817,85.36299
2022-08-24,17.27826,7.85514,38.55927,6.49978,8.39657,4.97994,74.37758,45.44605,65.03984,56.02705,42.30465,56.82773,74.34682,59.21592,50.53689,61.4909,23.91505,50.31446,76.40512,57.59662,35.99929,46.66532,17.45562,17.70386,13.23283,40.31413,41.59368,2.90466,13.20568,54.619,31.95748,92.60906,28.36656,91.17428,36.52614,83.00758,47.5473,83.1772
2022-08-25,18.99229,7.92152,33.62099,4.77621,7.26588,3.7157,63.597,41.47594,66.76626,48.38732,43.57702,51.07142,62.05857,60.1379,47.47169,65.39226,25.66943,48.04063,75.21357,60.50644,33.15677,49.77902,27.51479,19.24177,16.41541,32.46073,44.11815,2.69859,12.77331,49.58419,33.64038,100,31.30465,73.68421,31.03909,78.22487,44.58237,75.21467
2022-08-26,11.45749,5.03761,27.42336,4.98755,6.52456,3.20974,49.24828,41.56936,56.7397,44.9911,39.83897,47.54201,55.91444,58.72007,46.72979,56.01193,21.79132,45.37977,67.52473,56.04175,34.48093,47.08718,12.72189,12.66094,7.03517,28.53403,39.44702,2.31588,11.64916,44.85418,30.39858,69.20444,26.72263,75.01241,33.36201,70.20004,36.72411,65.88602
2022-08-27,8.48958,4.53606,24.89212,4.55548,5.0199,2.99992,39.18133,36.47828,51.29482,44.37166,33.00984,43.52941,65.4608,70.54311,33.89301,83.48493,21.32963,41.89646,67.13129,57.17458,26.99505,55.48413,10.94674,7.72532,5.52763,18.58638,39.46419,1.82032,10.19147,45.66698,31.72719,51.18905,23.6796,66.27358,30.34126,58.24327,34.48234,62.72443
2022-08-28,8.6909,5.51703,26.85765,4.9265,5.0705,3.3359,50.60738,35.17048,60.56883,48.92844,41.37732,53.38235,84.85501,82.59858,49.64857,87.166,19.85226,49.0566,80.3732,69.36916,41.38418,61.55082,11.83431,8.36909,2.51256,15.44502,54.40494,2.15396,13.15626,51.23988,35.76616,51.53122,25.28856,72.5422,32.96052,70.52195,41.44871,61.4754
2022-08-29,28.02829,12.84112,25.58577,4.87953,5.58085,3.29074,71.70348,48.48201,64.90703,52.21787,61.64186,49.18067,77.59115,62.46222,52.77235,89.67453,23.45337,45.71843,74.91007,72.72323,36.75847,59.1603,36.09467,12.16022,17.75544,30.89005,77.15953,2.88503,15.04632,46.65663,43.61381,50.3165,27.94683,73.8704,33.02743,83.39848,42.18392,70.29664
2022-08-30,59.26607,29.94541,25.88053,5.0533,5.69084,2.87243,61.72874,48.34189,64.24302,48.06692,70.36158,48.5084,67.19781,50.49198,50.0488,100,18.55955,45.42815,72.38084,65.482,35.84039,62.51506,50.29585,22.49642,68.50921,36.91099,88.54542,2.87032,11.19209,48.365,45.34986,52.72882,26.68765,77.64399,35.52241,79.32858,44.31722,67.91569
2022-08-31,35.75865,17.34769,23.89368,4.269,5.32127,2.81267,55.09762,48.29518,60.7459,48.96404,70.93666,47.83613,65.57565,56.03161,44.56267,58.78339,26.22345,45.62167,69.98651,60.90626,33.5805,56.70952,31.6568,21.24463,28.47571,37.43455,87.24025,2.74275,15.39221,43.88711,36.98848,48.34901,29.3809,73.3987,32.88404,71.57967,40.67735,69.47697
2022-09-01,20.33245,20.19471,23.13606,3.58333,5.16289,2.3917,54.98135,45.07239,65.21691,50.48059,70.225,50.69327,56.28768,60.4943,49.04334,63.46645,25.02308,37.34881,61.78057,58.66281,32.55649,56.74969,23.66863,18.45493,20.268,36.12565,71.57822,2.5612,14.07041,42.99529,35.32329,45.79982,26.05806,70.38232,29.28974,79.78845,44.40159,64.91022
2022-09-02,26.17623,28.38176,21.64969,2.85539,4.46776,1.99596,41.55073,40.49509,58.78707,43.50302,59.42779,44.07563,47.08584,52.57612,44.836,52.40193,25.39242,36.76826,54.991,53.28742,32.2387,50.82362,26.33136,14.05579,27.63819,37.95811,44.10097,2.18831,11.29092,38.43838,28.29052,40.9923,28.50647,62.66137,26.35503,62.88802,35.37423,56.47931
2022-09-03,18.48038,23.31464,23.94887,2.69102,4.45676,2.48466,33.86521,38.29985,48.24037,39.41616,50.39896,46.49159,52.89979,62.54745,46.68098,50.49744,16.62049,28.20512,53.64208,60.12883,31.19703,54.45962,16.56804,11.8741,14.57286,25.65445,38.69139,1.77125,9.57381,43.63123,24.0744,40.22241,21.61594,67.45283,28.1713,51.29914,32.27672,56.67447
2022-09-04,31.54837,46.18675,30.84391,3.67726,5.52805,3.24028,43.08623,40.21485,56.90571,45.68173,50.44928,52.10084,58.95779,55.30332,56.63803,66.54349,18.00554,36.23609,68.78372,68.88049,36.45833,60.60666,20.11834,18.66952,23.95309,35.07853,47.12347,2.22265,10.36442,50.28786,27.63507,45.40633,22.07065,77.27159,31.30675,63.80777,37.27853,76.93208
2022-09-05,70.17715,80.49122,33.12427,3.40957,6.20339,3.13803,51.68985,42.55021,59.30721,48.86436,56.92617,48.7605,56.58914,39.62191,52.79187,58.10119,17.63619,33.52685,62.84847,54.04264,32.0798,51.58698,60.05917,40.91559,88.60971,63.61256,40.99261,2.27172,10.94502,43.14581,31.69176,47.03165,25.70828,69.02929,31.05821,68.22257,38.60431,74.78532
2022-09-06,28.68399,22.17878,25.4942,3.09021,5.50826,2.56832,43.50719,41.70948,54.79194,41.42399,49.97484,41.28151,50.34453,50.72441,49.83404,53.03439,15.05078,34.49443,54.13669,52.97645,25.6709,48.81478,29.88165,26.96709,21.44053,59.1623,37.11145,2.6348,10.26559,40.07525,28.00708,39.79469,26.86253,66.64597,29.35665,62.1982,32.68651,68.69633
2022-09-07,12.39503,7.85514,29.95835,2.65815,4.60414,2.23898,35.6172,36.6651,51.35015,39.18832,44.84939,41.2605,54.53631,53.28891,45.7048,46.46816,17.08217,26.46347,53.00134,47.64549,24.89406,45.86179,19.23076,14.34191,8.2077,37.43455,34.00309,2.46798,11.30327,36.48918,24.90699,36.06501,23.08499,56.16931,25.54249,53.62152,28.93817,61.67056
2022-09-08,7.74186,5.18513,19.75063,2.38106,4.0014,1.94018,25.62642,33.95609,44.80965,36.05553,38.82538,35.73529,42.76485,53.95521,40.92151,38.76492,17.26685,23.99612,43.66007,41.22612,18.67937,43.12977,12.42603,11.08726,7.37018,24.60732,28.74806,2.09508,9.53675,34.3443,21.43489,31.53122,24.62399,52.97914,23.58283,43.13635,22.17669,51.20999
2022-09-09,7.21845,4.78684,21.22572,2.62527,4.0476,2.37178,19.42027,25.87575,38.70075,33.0153,27.21587,36.72268,48.73672,56.37251,48.30144,38.30301,14.95844,21.19013,45.89703,39.31585,17.51412,42.36641,5.32544,7.76108,2.84757,9.94764,26.79031,1.39345,10.05558,33.78363,17.53764,30.33361,20.18188,57.93197,22.885,37.7558,21.61022,48.94613
2022-09-10,8.8577,4.52131,22.80241,2.7192,4.09159,2.2496,20.09782,25.92246,37.41699,34.5461,24.02415,33.17226,56.8619,56.388,54.10972,41.42978,19.39058,19.88388,50.31474,40.87072,19.7387,44.77701,9.76331,7.3319,1.00502,12.04188,28.83393,1.32476,11.83446,33.50517,19.0434,29.42686,23.05001,62.38828,24.43361,38.56058,22.39363,48.16549
2022-09-11,9.30633,6.58651,26.37474,2.83191,4.0674,2.72369,28.26444,28.58477,43.11642,37.25881,26.97146,42.66806,68.31754,70.46563,65.62866,52.45167,23.82271,32.02709,62.60116,50.22212,26.73022,55.28324,12.42603,9.69241,4.0201,15.7068,38.29641,1.69275,13.34156,39.14205,22.0372,40.56458,24.62399,67.37835,27.2536,48.63186,29.26358,52.57611
2022-09-12,10.38766,7.27983,30.19416,3.4988,4.47436,3.37706,47.58048,37.83278,55.95396,43.71662,35.24548,54.36974,82.07005,88.13821,79.09996,58.00881,32.31763,46.15384,72.87544,58.44069,34.55155,65.84973,13.60946,13.51931,5.52763,19.37172,50.55813,2.04111,18.34465,46.19002,23.68467,49.87168,26.7576,83.00645,30.82879,63.60082,41.34024,70.33567
2022-09-13,13.75819,9.14589,28.37037,3.69605,5.88442,3.61743,74.42168,43.62447,65.46038,54.25418,43.97239,63.67647,73.29888,73.34779,67.52245,56.1967,33.97968,44.89598,72.02113,62.79431,39.93644,57.73402,14.20118,14.7711,10.88777,31.67539,51.00463,2.87522,21.12415,45.71213,27.22763,60.63301,28.82126,78.21499,33.04655,72.2005,44.30517,72.59953
2022-09-14,11.70481,7.76663,29.47167,3.60681,5.58085,3.13404,67.4578,47.17421,68.45949,52.52402,42.62094,58.86554,68.34625,71.46509,63.20773,56.10432,30.47091,42.23512,68.60386,60.10661,37.16454,58.49738,17.45562,10.72961,12.2278,33.50785,47.08912,3.0126,18.45583,45.92285,27.97165,81.60821,28.43651,73.7711,30.36994,70.93584,40.80993,70.3747
2022-09-15,8.82319,6.56439,25.67357,3.57864,5.77443,3.15263,59.68808,42.22326,63.02567,50.60875,46.17209,57.03781,59.47459,63.99628,58.80515,57.15605,28.80886,37.78422,60.1169,54.04264,34.83403,55.24306,18.34319,11.37339,8.71021,29.84293,46.78001,3.01751,15.65163,44.0602,26.90876,83.90076,27.35222,71.92154,31.34499,67.83168,39.17078,68.81342
2022-09-16,14.19532,7.69287,26.18283,3.4941,6.80833,3.61743,47.78094,37.73937,58.23373,44.4571,39.65926,52.73109,49.46884,58.18548,54.07067,51.84764,29.82456,31.0595,53.46223,45.80186,29.71398,50.72318,17.75147,12.76824,12.56281,28.27225,41.16434,2.94882,14.9722,41.6444,23.68467,65.01283,27.10738,64.213,29.24194,60.63462,33.65071,56.36221
2022-09-17,9.46163,5.36214,26.74602,5.27873,8.1348,4.84582,35.8377,34.89023,57.29305,43.3891,33.90122,51.19747,58.44099,65.91771,53.11401,55.94798,24.46906,33.76874,57.35161,51.93247,27.68361,54.51988,14.79289,12.08869,4.85762,20.41884,39.37832,2.17359,14.50277,45.30197,18.97254,48.50299,21.40608,69.87338,29.51916,49.41365,30.22779,54.52771
2022-09-18,9.63994,6.38737,28.82695,6.40586,8.86513,6.07022,44.85025,37.59925,61.84152,48.7362,36.65444,65.14705,74.69135,73.38653,61.02108,66.40136,24.74607,38.0745,66.27697,58.32963,31.67372,64.12213,16.56804,11.15879,3.85259,17.53926,53.44324,2.1098,15.8987,51.17968,21.93091,53.29341,25.39349,76.24131,32.66418,60.26672,38.98999,54.09836
2022-09-19,11.66455,7.19132,27.21012,4.51322,7.70584,4.94409,66.13879,43.25081,73.95971,54.2613,46.18647,63.88655,69.16451,67.91663,60.77704,64.48976,31.39427,39.57426,68.1767,60.99511,32.57415,55.76536,20.11834,13.19742,11.39028,35.60209,50.09445,3.17943,16.084,47.90216,26.69619,51.73652,27.94683,71.785,32.26268,74.38491,42.37676,66.27634
2022-09-20,8.10997,4.00501,25.74883,3.43305,5.97241,2.84056,63.79344,44.65203,82.63612,53.30722,46.855,61.47058,61.92937,65.786,57.9754,63.6299,22.99168,41.17077,64.46717,56.1306,31.35593,59.74286,13.01775,11.23032,8.2077,28.79581,49.76816,3.4591,12.13094,47.60112,34.10097,48.3319,25.70828,72.2567,33.44804,74.08599,40.64119,64.16861
2022-09-21,7.64408,3.93125,24.03416,2.87888,5.12769,2.17922,56.08387,42.26996,73.87118,51.30651,45.30946,50.39915,62.28825,62.34601,59.01015,60.5955,18.37488,38.99371,60.81384,55.13105,31.70903,60.64684,11.53846,10.40772,5.69514,29.84293,49.01253,3.48854,9.93205,45.30573,39.23826,41.77929,27.73697,69.58788,31.02953,71.21177,37.43521,62.91959
2022-09-22,6.63752,3.78374,24.91721,3.25928,4.76913,1.89503,51.93441,43.01728,62.7822,48.03132,47.30069,50.12605,54.53631,61.43178,51.56188,62.92637,20.59095,31.0595,58.95908,51.55486,29.90819,57.11128,13.90532,9.83547,6.36515,31.15183,47.02043,3.36587,9.84558,44.86923,37.94508,42.92557,26.02308,63.72889,30.18831,67.41779,41.6536,59.01639
2022-09-23,7.93742,5.95958,20.69263,3.1043,4.76913,1.7277,40.81305,36.19803,61.80832,47.39765,36.81259,46.5126,49.06689,56.75989,47.55954,56.92865,14.5891,37.49395,57.54271,47.33451,21.2394,56.18722,13.01775,9.94277,9.38023,25.13089,41.37042,3.10583,9.74675,42.00564,37.2542,40.65012,25.77824,57.83267,28.90737,57.11657,41.13535,53.9032
2022-09-24,5.70574,5.1335,22.37092,1.96308,3.51085,1.58827,32.24151,31.06025,45.68393,45.52509,26.36043,41.07142,57.95291,70.27969,46.29051,56.71546,11.54201,29.02757,57.79001,50.3776,27.13629,62.55524,5.91715,8.86981,3.85259,15.7068,42.83015,2.80162,7.16491,42.03951,37.09477,36.20188,21.96572,73.16285,27.22493,50.79328,29.11895,48.86807
2022-09-25,5.48142,4.10089,25.70744,2.76147,3.54165,1.62943,44.28096,36.52498,57.33731,52.72338,31.42117,50.98739,80.23255,79.04238,47.21788,67.28965,14.12742,33.91388,76.15782,57.46334,33.82768,70.42989,5.02958,10.40772,2.68006,16.49214,56.56877,2.64461,10.53736,50.57384,40.74402,43.01112,22.4554,67.09285,30.40818,58.15129,32.21646,53.669
2022-09-26,7.43126,5.63504,25.94325,4.64471,4.45456,1.72239,62.75909,39.2807,66.76626,63.52438,40.91725,54.55882,76.55756,69.8923,49.0531,67.74445,21.32963,40.34833,73.37005,59.37361,48.79943,67.99919,13.01775,10.0143,9.04522,26.43979,56.07075,3.36097,14.13218,45.3396,45.79273,46.70658,26.96747,61.95382,33.17082,71.80961,37.25442,62.29508
2022-09-27,6.34418,4.42543,25.96959,4.20325,4.62394,1.88308,60.79461,39.09388,70.47366,52.7661,45.73359,55.18907,67.32701,67.35104,55.84732,65.38516,23.08402,36.33284,64.96178,56.73034,40.48375,66.57292,7.6923,11.0515,6.36515,25.13089,51.43396,3.72896,12.60037,46.54374,57.99822,48.48588,26.12801,63.49304,30.95306,71.64865,41.58129,64.36377
2022-09-28,6.52824,4.97861,24.42802,3.92617,4.39956,1.7941,55.55065,38.6268,63.71181,50.97187,48.24239,52.96218,66.13551,63.60114,52.61616,60.82291,21.42197,37.68746,60.71267,59.12927,38.50635,62.53515,28.40236,14.19885,6.36515,25.91623,52.825,3.62592,12.85978,42.88617,40.99202,48.17792,24.55403,63.61717,30.56113,64.84249,41.15945,60.85089
2022-09-29,5.82652,5.59079,23.95012,3.4988,4.24778,1.737,48.76318,39.65436,60.7127,48.67212,47.15692,56.65966,56.94803,61.81142,50.06833,60.87976,21.79132,36.57474,59.6785,55.46423,34.55155,63.35877,49.40828,10.65808,7.20268,31.93717,46.88304,3.63083,10.95738,41.19661,37.02391,44.92728,24.86883,66.65839,29.77726,65.85421,36.61564,59.21155
2022-09-30,5.26285,5.22938,23.11098,3.24519,3.93981,1.73302,39.40584,37.69266,56.21956,44.60662,38.38688,42.60504,50.31581,57.97629,42.79578,53.31154,19.11357,29.75326,49.60656,49.2892,33.13912,57.37243,12.42603,9.69241,5.02512,25.39267,42.05735,3.11074,11.47621,37.42238,29.56598,40.44482,22.73522,64.00198,35.21651,51.94297,30.5291,55.7377
2022-10-01,4.52087,5.73093,26.38352,3.02916,3.96181,1.87511,32.95914,36.94535,43.97963,49.88964,28.90518,60.10504,57.96726,64.62384,47.90121,60.20466,13.20406,28.44702,53.84442,50.44424,37.58827,68.70229,9.76331,13.66237,2.51256,17.27748,40.47741,2.40419,11.58739,41.238,29.38883,38.27202,19.58726,68.59483,38.51448,47.41319,31.6982,48.28259
