date,우산,우비,크록스,써큘레이터,에어컨,선풍기,닭가슴살,방향제,텀블러,보조배터리,사과,탄산수,텐트,자전거,무선청소기,에어프라이어,모기퇴치제,캡슐세제,매트리스,전신거울,칫솔,청바지,우산꽃이,신발건조기,우산비닐,물받이,옷걸이,장갑,모기장,원피스,담요,라면,스마트폰,핸드폰케이스,그립톡,요가매트,샴푸,덤벨
2023-05-10,10.99314,25.71937,64.52485,24.71274,39.10926,17.73942,70.09327,57.91686,62.00752,48.2734,69.43017,79.70457,61.80058,49.81792,46.06598,45.31214,60.88825,48.28253,58.09352,44.0693,57.09353,61.77179,19.52662,52.13803,18.46153,62.8,54.44738,91.20567,46.78103,69.19308,43.48314,69.18532,82.12461,78.11741,42.48159,57.86252,57.35294,88.49765
2023-05-11,10.62306,24.78493,67.5769,30.62577,41.5277,21.58735,61.44092,55.67491,60.42496,49.70452,68.98481,81.03397,66.62149,48.94243,45.47051,45.37268,64.61318,46.92791,51.11285,42.58107,54.48838,58.71836,17.45562,49.36234,16.73076,50,56.26419,91.34751,53.41351,71.92972,42.30337,72.79228,76.91521,76.07957,43.06471,54.75517,54.94186,89.31924
2023-05-12,9.20342,22.32275,69.2547,25.79105,34.96116,18.42491,45.24873,56.46893,55.79902,47.78924,56.53762,68.24224,59.09002,45.92081,42.82506,40.65834,54.15472,44.07353,45.616,40.09329,45.60577,55.90598,13.90532,50.18754,13.26923,53.6,45.26873,87.23404,50.58365,69.60977,35.67415,67.47512,72.1144,70.33802,36.39231,46.06873,46.63132,79.51877
2023-05-13,9.42789,21.29931,70.36477,26.95775,33.73899,19.24837,36.71298,43.76459,49.52412,46.62157,50.35971,63.66322,68.88673,54.55179,43.44006,40.99886,37.67908,41.07402,45.60476,40.87072,41.87068,61.57091,12.42603,44.93623,10.1923,41.2,45.24981,70.3546,42.58931,69.20434,35.78651,59.32835,58.01838,71.72893,38.1799,41.38418,43.22845,73.41549
2023-05-14,9.10635,21.62563,80.30075,31.69524,40.25893,26.40108,51.71492,53.05931,56.62903,53.98362,58.27338,80.02954,92.44917,69.74509,49.26786,48.67953,46.9914,50.12094,58.85791,49.62239,53.38983,67.65769,12.42603,34.88372,11.53846,36.4,59.8221,70.3546,57.58754,83.55763,40.05617,68.09701,54.64759,79.33042,41.44919,51.2241,51.60738,77.52347
2023-05-15,10.07098,25.28923,82.01412,46.40268,60.76126,43.29734,76.01049,58.33722,64.37583,57.82128,74.10071,89.77843,84.25943,57.5734,51.46427,47.46121,70.4871,56.0716,60.33048,47.00133,66.44695,55.92607,10.35502,40.66016,17.88461,65.2,58.51627,100,75.85779,77.9661,42.41573,65.8893,65.7814,77.13084,40.33075,55.43785,61.7989,93.07511
2023-05-16,10.71406,31.53366,100,87.17518,100,83.60307,72.07539,57.82344,69.2895,56.37593,74.42046,99.67503,73.55275,54.04819,49.72666,48.64926,100,49.2985,55.44064,46.53487,58.60012,58.37685,16.8639,39.08477,14.61538,64,58.23239,91.48936,84.52423,92.49394,44.55056,71.42412,75.48518,73.60504,40.80871,52.94256,59.42202,91.60798
2023-05-17,12.81926,28.10738,92.14824,100,99.16105,100,69.86008,62.91452,66.60026,56.27625,70.91469,100,67.10551,53.6453,55.16399,45.50132,94.4126,53.65263,56.62095,43.93602,52.19711,59.1603,19.52662,34.88372,15,54,58.23239,85.53191,100,95.24748,47.58426,71.29975,72.42083,73.18453,39.002,56.37947,60.99521,92.01877
2023-05-18,37.78438,51.5129,82.59455,72.65334,72.74469,78.74772,61.55752,57.21625,60.05976,54.24706,75.31117,80.41358,67.31848,43.16262,48.81882,46.86341,76.21776,47.21819,58.65557,44.64682,52.63653,58.03535,39.94082,45.31132,40.38461,66.8,56.75624,79.14893,85.63848,87.45424,48.25842,79.88184,80.89887,74.51075,37.93136,53.69585,59.49042,89.96478
2023-05-19,15.75562,24.23613,69.13912,64.57486,63.30398,62.3727,45.30217,55.25455,53.77379,51.13563,73.1529,70.39881,61.08422,48.14441,47.16907,42.48202,80.80229,45.0895,47.67311,41.31497,43.84808,53.7967,24.55621,44.78619,18.65384,63.2,49.35654,84.539,72.0198,87.74705,46.01123,71.33084,69.05005,65.38896,33.55319,48.04613,54.44596,76.05633
